subject,class,split,tsne1,tsne2
59,PainHand,train,51.12603,-17.40339
59,PainArm,train,50.9687,-17.822271
59,PainArm,train,-16.323483,24.9286
59,PainHand,train,44.28372,-19.906641
59,PainHand,train,48.962353,-18.332937
59,PainArm,train,53.749035,-15.942758
59,PainHand,train,50.1546,4.3360004
59,PainHand,train,45.723846,-19.59916
59,PainHand,train,49.424767,-18.157719
59,PainArm,train,53.07378,-16.22149
59,PainHand,train,55.053802,-15.045913
59,PainHand,train,56.59002,-13.874105
59,PainArm,train,-8.650023,-0.9769074
59,PainHand,train,48.463985,-19.23187
59,PainArm,train,49.810158,-18.48681
59,PainArm,train,-8.518626,-6.158076
59,PainArm,train,-54.711277,5.933597
59,PainArm,train,-20.255924,24.792267
59,PainArm,train,47.68223,11.508695
59,PainArm,train,-14.720005,24.180033
59,PainHand,train,-56.606476,8.050454
59,PainHand,train,-7.8965154,12.219994
59,PainArm,train,-53.236313,3.0620239
60,NoPain,train,-41.379898,-14.373524
60,NoPain,train,-35.754944,-13.994025
60,NoPain,train,-40.52501,-14.406418
60,NoPain,train,-33.615395,-12.6872425
60,NoPain,train,-29.198757,17.102938
60,NoPain,train,-30.178988,-5.7718225
60,NoPain,train,-29.33219,16.621143
60,NoPain,train,3.2740843,-28.432123
60,NoPain,train,-29.236801,16.82092
60,NoPain,train,-2.128462,-27.942211
60,NoPain,train,12.021196,-24.416117
60,NoPain,train,14.115217,1.7551076
60,PainArm,train,-30.011744,0.78406364
60,PainArm,train,-27.553825,20.163858
60,PainHand,train,-19.392445,24.771883
60,PainHand,train,-29.049156,17.4513
60,PainArm,train,-30.57018,-8.002361
60,PainArm,train,-29.977482,1.5017369
60,PainHand,train,-28.781607,18.402836
60,PainHand,train,-30.057009,1.6434157
60,PainArm,train,-29.862087,3.6901853
60,PainArm,train,-21.522896,24.474926
60,PainHand,train,-30.07316,-5.8559194
60,PainHand,train,-18.646593,24.808992
60,PainArm,train,-24.211813,23.09361
60,PainArm,train,-26.356617,21.614744
60,PainHand,train,13.739597,6.9309735
60,PainArm,train,14.986961,-17.613483
60,PainArm,train,14.793305,-18.593948
60,PainHand,train,14.242118,-9.540081
60,PainHand,train,14.190373,-2.0844066
60,PainHand,train,14.292348,-11.339631
60,PainArm,train,-7.8580823,-22.12211
60,PainHand,train,10.859204,-26.450098
60,PainHand,train,9.884653,-26.954683
60,PainArm,train,14.007949,2.6797001
63,NoPain,train,-24.209543,23.463684
63,NoPain,train,-39.44891,-14.922292
63,NoPain,train,-31.087696,-5.553892
63,NoPain,train,-25.315222,22.353823
63,NoPain,train,-22.42704,24.441214
63,NoPain,train,-48.82413,-8.188316
63,NoPain,train,-14.331317,24.64122
63,NoPain,train,20.094662,18.383171
63,NoPain,train,-22.470047,24.53869
63,NoPain,train,-52.566578,2.478723
63,NoPain,train,-17.421133,25.615843
63,NoPain,train,16.244,-10.558074
63,PainHand,train,-51.16639,-0.45878494
63,PainHand,train,-27.960018,17.282175
63,PainArm,train,-7.34385,-13.619714
63,PainArm,train,-47.707077,-10.787055
63,PainHand,train,-20.021269,25.997543
63,PainHand,train,-32.394936,-9.072776
63,PainArm,train,-7.563147,-13.355404
63,PainHand,train,-32.18402,-5.565648
63,PainHand,train,3.973487,-26.102642
63,PainHand,train,17.98934,13.580358
63,PainArm,train,-8.922532,7.9056835
63,PainHand,train,-14.645385,25.149181
63,PainHand,train,15.679408,4.7460613
63,PainArm,train,-51.0148,-2.3641782
63,PainHand,train,-47.83517,-10.152922
63,PainArm,train,-49.776077,-6.7243514
63,PainArm,train,-50.3577,-4.981237
63,PainArm,train,-28.118774,-0.85502636
63,PainArm,train,-50.144917,-6.1186447
63,PainArm,train,-8.983341,13.244083
63,PainArm,train,-34.281353,-11.387582
63,PainHand,train,-51.244007,-1.517828
63,PainHand,train,-37.53434,-14.223206
63,PainArm,train,-50.362328,-5.0548778
