subject,class,split,tsne1,tsne2
59,NoPain,train,14.936522,-20.293354
59,NoPain,train,14.181027,-19.415401
59,NoPain,train,11.967242,-18.70704
59,NoPain,train,11.257641,-19.441904
59,NoPain,train,11.449984,-18.784067
59,NoPain,train,12.002385,-19.852867
59,NoPain,train,11.687868,-19.167837
59,NoPain,train,13.839278,-19.551622
59,NoPain,train,12.789033,-20.252016
59,PainHand,train,13.513725,-14.85572
59,PainHand,train,14.090184,-20.213863
59,PainArm,train,13.987698,-20.848207
59,PainArm,train,13.578678,-13.375068
59,PainHand,train,13.23067,-17.895123
59,PainHand,train,12.241786,-18.308702
59,PainArm,train,12.74118,-18.989262
59,PainHand,train,13.159614,-16.087303
59,PainHand,train,15.156436,-21.2839
59,PainHand,train,11.982945,-19.154242
59,PainArm,train,13.337645,-18.711645
59,PainHand,train,13.551009,-17.827219
59,PainHand,train,14.52294,-21.169752
59,PainArm,train,13.252063,-13.653235
59,PainHand,train,12.087138,-20.841312
59,PainArm,train,12.560351,-18.318075
59,PainArm,train,-3.7147257,2.919222
59,PainArm,train,-5.187936,5.957328
59,PainArm,train,-3.7922692,2.9403489
59,PainArm,train,10.799041,-17.841711
59,PainArm,train,16.695147,-11.965389
59,PainHand,train,-6.863114,7.0647373
59,PainHand,train,-2.8968346,0.797576
59,PainArm,train,-6.749652,6.8328667
60,NoPain,train,-31.540573,8.722299
60,NoPain,train,-30.489264,7.0524287
60,NoPain,train,-29.10146,10.833886
60,NoPain,train,-30.565384,6.3829136
60,NoPain,train,-30.796747,7.2148013
60,NoPain,train,-20.08654,-3.430877
60,NoPain,train,-31.706768,8.746818
60,NoPain,train,-30.4999,8.623433
60,NoPain,train,-23.13078,-3.7785501
60,NoPain,train,-23.159319,-6.168462
60,NoPain,train,-21.386707,-3.506787
60,NoPain,train,-30.373436,9.186557
60,PainArm,train,-31.72269,8.827928
60,PainArm,train,-20.39519,-9.206495
60,PainHand,train,-18.611683,-6.7845483
60,PainHand,train,-20.443888,-4.8101716
60,PainArm,train,-20.70704,-4.2490325
60,PainArm,train,-19.6538,-6.3806543
60,PainHand,train,-19.687605,-6.871796
60,PainHand,train,-19.278994,-7.557105
60,PainArm,train,-19.157314,-7.7710614
60,PainArm,train,-19.930233,-6.965232
60,PainHand,train,-21.355875,-4.875662
60,PainHand,train,-18.846634,-7.604331
60,PainArm,train,-20.160511,-7.8496394
60,PainArm,train,-22.388676,-4.401684
60,PainHand,train,-18.99826,-4.602912
60,PainArm,train,-22.440311,-5.6837263
60,PainArm,train,-21.609934,-6.873727
60,PainHand,train,-21.510498,-5.6129003
60,PainHand,train,-21.130775,-4.2581153
60,PainHand,train,-24.21033,-6.227897
60,PainArm,train,-23.048248,-5.876323
60,PainHand,train,-29.21028,10.097413
60,PainHand,train,-27.80345,11.720622
60,PainArm,train,-21.448322,-5.8066926
63,NoPain,train,-38.773945,-0.09764611
63,NoPain,train,-38.80902,-0.6845475
63,NoPain,train,-38.535824,-0.8623883
63,NoPain,train,-39.305412,-0.4657391
63,NoPain,train,-40.84145,-2.0874689
63,NoPain,train,-42.24474,-0.18098682
63,NoPain,train,-42.542507,-0.1413201
63,NoPain,train,-42.974663,-0.97170246
63,NoPain,train,-43.856983,-2.2652974
63,NoPain,train,-43.9526,-1.3757772
63,NoPain,train,-40.028046,-0.20428124
63,NoPain,train,-42.485764,-0.98547965
63,PainHand,train,-24.514957,5.6786027
63,PainHand,train,-40.089592,0.8031529
63,PainArm,train,-44.560497,1.2323828
63,PainArm,train,-44.056484,2.7440028
63,PainHand,train,-44.48217,0.76090974
63,PainHand,train,-42.736233,-1.9790012
63,PainArm,train,-43.53311,-2.5367677
63,PainHand,train,-42.631405,2.900515
63,PainHand,train,-43.131023,0.44640827
63,PainHand,train,-42.20233,-1.3008649
63,PainArm,train,-44.995724,-0.340867
63,PainHand,train,-41.359474,1.5863937
63,PainHand,train,-41.14542,-1.9535924
63,PainArm,train,-44.02016,2.1150959
63,PainHand,train,-41.674217,-0.75686914
63,PainArm,train,-41.510677,0.47182727
63,PainArm,train,-41.98768,1.7890253
63,PainArm,train,-42.546246,-0.037022162
63,PainArm,train,-42.681435,2.1529613
63,PainArm,train,-41.047337,-0.18379486
63,PainArm,train,-42.96995,1.1426685
63,PainHand,train,-41.878487,1.1787848
63,PainHand,train,-41.913586,0.09802231
63,PainArm,train,-42.938168,2.2603006
