subject,class,split,PC1,PC2,PC3
37,NoPain,train,1248312.2594805327,-26337.68821897127,29.272272239135095
37,NoPain,train,1109246.3654333143,-25765.043595336887,22.068814157824296
37,NoPain,train,1233324.473077557,-25167.245604232845,22.712488980464386
37,NoPain,train,1238321.2876962181,-26195.28357735209,24.2211150296109
37,PainArm,train,968040.4909462412,-25092.263926543877,23.880949994025066
37,PainArm,train,708115.4376179989,-25338.249744487366,22.653483745989547
37,PainHand,train,930364.2609432533,-26325.85972847821,24.57220335750899
37,PainHand,train,1158440.5206119977,-24950.621677664294,36.14209577636434
37,PainArm,train,1129981.4216334617,-25455.1058944314,27.017824894612136
37,PainArm,train,968796.1560322269,-26888.942951554127,25.381950320028803
37,PainHand,train,1215740.199043568,-26660.95689053944,29.373347622173885
37,PainHand,train,1139340.4382723058,-25406.914310031832,26.17757890909982
37,PainArm,train,1242889.4585990584,-25258.396375508386,85.40610441692368
37,PainArm,train,1254540.3391355958,-25894.639563222532,40.570180441056266
37,PainHand,train,1273640.3831737794,-25712.81515632987,-187.01580481559884
37,PainHand,train,1095820.2429198632,-26431.168229525632,16.548605348190748
37,PainArm,train,1057360.4126875855,-25504.352011684772,78.26294106011142
37,PainArm,train,1249708.4844995458,-25143.93596702999,25.947793565846172
37,PainHand,train,1241023.47254252,-25204.19067056153,35.116230331358686
37,PainArm,train,1292940.4377861803,-25400.256628928048,32.884712421293166
37,PainArm,train,991048.4621861667,-25192.196894586566,35.561346421330825
37,PainHand,train,1420245.3744383203,-25725.322644534455,36.892413830131474
37,PainHand,train,1287343.3286321128,-25970.13321811187,35.08949479488579
37,PainHand,train,1522620.4671588081,-25225.733046292025,34.38161016694524
37,PainArm,train,1244452.4619789703,-25238.136395721398,28.40006953221055
37,PainHand,train,1267182.4129324462,-25525.76125333944,28.462044346771364
37,PainHand,train,1357402.589066945,-24544.17675093095,24.41753684077078
37,PainArm,train,1408740.692151993,-24063.215807898643,29.369009883131525
41,NoPain,train,-2906211.6792626437,1005.4585091044515,-179.58452330864696
41,NoPain,train,-3390259.0522295437,-928.0084441084394,-94.17431029161534
41,NoPain,train,-3190030.2292142506,-1888.1732782025729,-65.67005768610845
41,NoPain,train,-3077095.418902599,-2903.0218973211963,-72.31280154459009
41,NoPain,train,-4086295.8945629224,-5363.673368663082,-92.78120399352841
41,NoPain,train,-3702004.696409422,-14948.925358279985,-66.2474544518406
41,NoPain,train,18901.06323354219,-21885.810270496582,7.073063462047691
41,NoPain,train,1350841.523959864,-19568.07587743532,24.313926731052234
41,NoPain,train,-2412933.526628988,-14175.23334877194,-43.58548097518206
41,NoPain,train,-2756930.3748055957,-18647.204040427067,-42.14246279999191
41,NoPain,train,-573373.4829466864,-19412.59576815323,61.42741267204166
41,NoPain,train,-805546.7231553431,-20694.317647821324,-5.9580385880548326
41,PainHand,train,-1264309.9031451477,26273.093982044167,-88.13291783542606
41,PainHand,train,-2961860.653535121,-9481.228819942427,-50.90094448549891
41,PainArm,train,-2029316.9348007587,-11067.04665660453,-12.408376772480699
41,PainArm,train,-2170996.895422683,-10825.036093868162,-30.96053742101117
41,PainHand,train,-1690506.1254123296,9157.38995217951,-68.13144146838854
41,PainHand,train,-3824273.1181024523,-11870.787396831529,-73.58900762597294
41,PainArm,train,-4647476.987126772,-11110.609621220634,-91.08587525379586
41,PainHand,train,-2146246.877000342,-10748.680200218683,-42.69789198507911
41,PainHand,train,-3631561.244279139,-17813.482768405473,-63.9010742098682
41,PainHand,train,-2915524.7225370314,-20465.628951193325,-40.26730086333903
41,PainArm,train,-2154762.3101890525,-18382.656961499313,-22.880799283870243
41,PainHand,train,-2409573.5364770456,-14241.553106049172,-44.87436826194227
41,PainHand,train,1095603.9126741162,-12151.972789501122,8.096908366025458
41,PainArm,train,-1575898.4819377717,-19322.591789629623,-12.952806293980876
41,PainHand,train,840570.1891848049,-15991.382496683093,10.740744291163752
41,PainArm,train,-2775930.3654575977,-18594.258732873368,-36.857839364505736
41,PainArm,train,584441.7909127717,-18062.163794972803,7.168642050806321
41,PainArm,train,-7949785.8006127,-15117.736819332253,-134.9815386076292
41,PainArm,train,-333994.59351803205,-20040.610775077257,-4.172593197480009
41,PainArm,train,1184183.0036505233,-16998.814664298534,16.894149229827566
41,PainArm,train,-2046784.238199892,-23262.408591695217,-16.04256242792325
41,PainHand,train,-610153.7406734463,-15461.44704044434,-0.7112947222466272
41,PainHand,train,-780936.3240548427,-13238.814640139452,-4.728577507599566
41,PainArm,train,-1250653.8826712223,-10860.522589286771,-31.263585490508405
42,NoPain,train,-4636257.7111873105,-14993.109692988868,-82.16249099411344
42,NoPain,train,-7181701.634614779,-14300.227062243544,-119.36923161988243
42,NoPain,train,-7424257.718028485,-14759.57120226186,-128.70958280292888
42,NoPain,train,-7676417.651377147,-14373.617007524503,-131.0789058359422
42,NoPain,train,-7804257.783766259,-15091.489893486998,-135.19788507915985
42,NoPain,train,-3239257.2092117155,-12443.968540722555,-62.533923377212005
42,NoPain,train,-2796913.629785807,-20057.196016498387,-38.513006196810764
42,NoPain,train,-405479.1826629327,-23196.966586735125,5.604195375254863
42,NoPain,train,-2730586.040193199,-16921.081907438565,-50.67869899642872
42,NoPain,train,-1579359.9683821977,-16624.54962911668,-60.42722598008345
42,NoPain,train,-5751831.431511861,-7828.7717889395835,-63.70270925687618
42,NoPain,train,-1351762.66461139,-20359.118737990542,-24.050958217826363
42,PainArm,train,-7804257.093827216,-11377.67670381634,-140.1026037446596
42,PainArm,train,-4033255.3410031665,8212.060466716448,-98.47611400325813
42,PainHand,train,-7502947.135001928,-982.303260080422,-140.30862344866878
42,PainHand,train,-7036473.528283253,-13643.663170746668,-108.02281147297214
42,PainArm,train,-3376258.2651918107,-18044.019409599234,-53.478595905471735
42,PainArm,train,-5902815.373597984,-12937.292107510038,-76.17337719131248
42,PainHand,train,-5335738.838664201,-20907.57213013107,-81.28636598930517
42,PainHand,train,-7674203.126608124,-22235.56831419237,-107.84049201573295
42,PainArm,train,-6917210.376850191,-23674.72335933963,-107.42595751850509
42,PainArm,train,-6048404.637726739,-25049.249952075814,-75.96571446780312
42,PainHand,train,-6837150.912169978,246.64781423704557,-108.00176846840705
42,PainHand,train,-2046217.3191567839,8478.687037436255,3.5750137067152954
42,PainArm,train,-793170.0558991438,4126.228128792203,-44.391152927974005
42,PainArm,train,-1510546.697543249,-4548.205707734157,-47.95858202258069
42,PainHand,train,-1662986.2620162256,-7523.1014870052095,-41.728138788095755
42,PainArm,train,-1585811.057387281,-11785.457085797072,-35.351993012130826
42,PainArm,train,-1333504.0257048875,-6305.6048016754585,-34.96935343804136
42,PainHand,train,-1751369.0561141542,-11754.60248271847,-32.32147910125737
42,PainHand,train,-3380401.774717008,-15429.719829909216,-57.69159263351957
42,PainHand,train,-1269568.6498093877,-20280.60994166153,-23.658412573632862
42,PainArm,train,-1839690.729009658,-20659.042547280285,-27.897498243606538
42,PainHand,train,-1557151.4245948119,-19050.204600677596,-39.50159650004076
42,PainHand,train,-894238.8859842146,-21565.610319283038,-11.482091760496967
42,PainArm,train,-5696259.153211797,-22567.415296427775,-94.97629499269063
43,NoPain,train,1271373.0196644499,62819.70909707866,-90.25601160999489
43,NoPain,train,1255407.5995506963,55257.70071013727,-85.27794742746019
43,NoPain,train,1390635.149834773,52861.382543368614,-71.62083251134584
43,NoPain,train,1561961.8946628121,46154.19463338243,-67.255454507399
43,NoPain,train,1597228.1605987581,42256.61538732308,-63.245303223431044
43,NoPain,train,1377424.0523178582,73609.73167641793,-113.89797836431522
43,NoPain,train,1736140.5810113286,60429.45066948914,-89.44670485446372
43,NoPain,train,1982446.8737038798,77946.44436962785,-97.86724342867811
43,NoPain,train,1880960.5949112393,81778.70211121762,-100.69140137306483
43,NoPain,train,1259547.1275104596,52763.44859417991,-82.2531438637131
43,NoPain,train,151160.43160021683,81078.67573898658,-108.1038808733218
43,NoPain,train,1160010.850177891,72574.94709868504,-113.58448650826364
43,PainHand,train,1212220.362255094,165694.91547823662,-243.96594616023341
43,PainHand,train,1818315.6195762157,87217.09900564286,-178.80176255668368
43,PainArm,train,1067337.6223792508,66031.33592582244,-98.70257650960812
43,PainArm,train,1619816.1489001645,111342.51516698003,-158.05342842629582
43,PainHand,train,1024765.825384305,109672.14496177465,-166.36521000284623
43,PainHand,train,1168074.2736231019,69526.98234007588,-105.10036265604997
43,PainArm,train,-67829.07937912714,136893.83880123912,-193.7798444234605
43,PainArm,train,72495.99166926197,131914.5451464549,-213.99305992783744
43,PainHand,train,1575567.5469118827,97508.39812364265,-139.57980948410258
43,PainArm,train,835762.0248023506,89499.50106582895,-128.0378391339857
43,PainHand,train,1215762.7331220927,93216.41840266166,-143.2856949383672
43,PainArm,train,1681916.9615960799,83748.9295835398,-94.76913556647209
43,PainArm,train,678105.1889947775,85059.27836808012,-136.37128970328328
43,PainHand,train,1999766.7844359213,114592.88501748159,-1265.3143694913038
43,PainHand,train,1194755.1885634905,106271.78988955793,-244.65542742978673
43,PainHand,train,58916.60046135796,113903.94570459481,-157.1622989872221
43,PainArm,train,1386373.84399465,88471.99538758048,-108.31931343331581
43,PainArm,train,-1555534.507768197,108168.679368278,-215.07431976251607
43,PainHand,train,1273576.99494349,105244.66702483685,-172.06421436332207
43,PainArm,train,1276992.8427236725,83162.91865819885,-127.54316912204575
43,PainArm,train,692462.8798141257,115338.74171230217,-173.642043730023
43,PainHand,train,1968243.5767640083,113593.59165840279,-157.64892551408192
43,PainArm,train,1132711.352794128,117801.05501878289,-177.52845459387342
43,PainHand,train,-309945.58375230053,97014.36141057202,-166.25019691417464
44,NoPain,train,1650864.3890792741,-25736.241060077962,35.27846662024298
44,NoPain,train,1882128.61801369,-24503.054810089787,38.81420204598903
44,NoPain,train,1999740.484094591,-25248.739936304188,40.76545795313011
44,NoPain,train,1862328.5541625987,-24873.328242680112,37.62836462207209
44,NoPain,train,1908264.5409366095,-24953.729020861734,38.121955605683304
44,NoPain,train,844185.8436886176,-23250.78073212956,15.453827994430936
44,NoPain,train,409596.817939888,-23276.40737385726,10.2713245927869
44,NoPain,train,1139340.810653386,-23447.87887330361,22.988447413950464
44,NoPain,train,668041.1436873621,-21639.405580863895,11.043464845174945
44,NoPain,train,-6459.031732029479,-22498.966547371685,-2.998471589735407
44,NoPain,train,695325.6720443247,-24129.53953280862,16.294082614379306
44,NoPain,train,860076.8376779534,-23268.467236364242,18.72493588875674
44,PainArm,train,1922926.4738602755,-25300.85655084667,39.31897959981486
44,PainArm,train,1598776.8553738347,-23183.43475612794,33.12147439867103
44,PainHand,train,995971.2928838172,-20865.68521544773,17.807571391805816
44,PainHand,train,1215741.386646873,-20370.232271260644,21.02248266555924
44,PainArm,train,1146351.9111048065,-22898.738214318564,23.31408484575792
44,PainArm,train,630719.2338934595,-21084.170237309332,12.86356854288501
44,PainArm,train,816637.9889865424,-17106.52414860525,10.882059528182161
44,PainArm,train,127310.17155877306,-21415.76110975767,4.566438066949744
44,PainHand,train,606337.0082846126,-22324.038788544578,14.289721393250698
44,PainArm,train,1072864.7655699507,-23666.967342238415,22.456436574353724
44,PainArm,train,450724.9941877364,-22357.328330277087,11.12120884843311
44,PainHand,train,677165.1298968354,-21676.624400223194,13.547879505258242
44,PainHand,train,355612.9405390951,-22662.89908693835,9.857944652952966
44,PainHand,train,650021.1123996218,-21785.623013557004,8.988980608518267
44,PainArm,train,420004.64585971273,-18870.41404169677,2.9934478488154173
44,PainHand,train,362909.12791899854,-16348.407629560152,-1.478846085277819
44,PainHand,train,640336.7467913412,-18399.359175809757,7.654045416905061
44,PainHand,train,537043.2375884092,-21101.744361980567,7.220648152271016
44,PainArm,train,597116.1503402025,-21557.878491937423,10.073945341820176
44,PainHand,train,-100465.86141496946,-21573.696080789017,-2.149946025123676
44,PainArm,train,134855.1066208926,-21771.14727745735,-3.141985138201281
44,PainArm,train,367816.9954224092,-22344.953019265224,19.756419469975512
44,PainHand,train,-38791.95801287787,-22115.699731989713,0.3556879048128314
44,PainHand,train,487032.98129478755,-22396.9486280421,13.337591140975007
45,NoPain,train,1697535.9106753478,99432.87808821096,-140.48533485020718
45,NoPain,train,1801756.7372837204,93154.0937702696,-130.54471191943742
45,NoPain,train,1545262.2466739106,90584.90828186223,-130.24245335876304
45,NoPain,train,1603761.0888104136,84423.42796476895,-120.82273887313976
45,NoPain,train,1532780.7287077843,82490.57215963343,-120.91818479669256
45,NoPain,train,1864023.1448405017,52785.72905888547,-72.36519726375023
45,NoPain,train,1431573.497529836,70639.16882210664,-101.32603077533379
45,NoPain,train,1437420.6986987863,55761.93469207563,-84.59947386707478
45,NoPain,train,1525169.6858090945,50384.81954700202,-76.49332439423729
45,NoPain,train,1559864.1055039722,79187.26220888906,-115.04672978163208
45,NoPain,train,1999763.8206785251,98894.67609580152,-133.42305655921786
45,NoPain,train,1452048.9812990245,73198.23888230446,-109.14993221313708
45,PainHand,train,1417311.4313616073,134099.73748485465,-196.81326493535474
45,PainHand,train,1471875.4646541278,97047.64564257774,-141.7552832967835
45,PainArm,train,1377731.9320127314,78269.87642116779,-116.92579587398815
45,PainArm,train,1525772.0366465128,142631.34331820684,-206.38303999859053
45,PainHand,train,1662866.5873293171,113626.97586497813,-162.59804623121963
45,PainHand,train,1697533.8704300078,88571.75228473688,-125.06516397341429
45,PainArm,train,1626610.8219607372,72361.12990970032,-104.80677057372525
45,PainHand,train,1727086.3555233867,101751.94301616744,-144.6569499985422
45,PainHand,train,1062781.2855178122,106738.57211265258,-164.93504298040853
45,PainHand,train,1513278.8874525982,72716.64918919999,-107.04141970472885
45,PainArm,train,1708793.3143348019,64294.36791033889,-92.04721791133589
45,PainHand,train,1298956.3137027132,106893.49697347468,-158.69248481555434
45,PainHand,train,1718217.9185352616,83497.63257471191,-119.04909192786089
45,PainArm,train,1558870.9413944301,158071.24978441736,-233.14767199205482
45,PainHand,train,1756318.309230699,90866.40778115588,-128.36762664993879
45,PainArm,train,1800753.8143333097,45691.246679989425,-69.58686236327763
45,PainArm,train,1795650.0586353024,94867.85285063901,-129.6049149623835
45,PainArm,train,1559245.383691506,70037.11098593794,-99.01173969428658
45,PainArm,train,1741682.245655568,196897.90090565316,-279.83134068370435
45,PainArm,train,1612694.7467681095,93193.96204382178,-146.97694075379067
45,PainArm,train,1905585.030437318,94702.42367695262,-131.62288143089506
45,PainHand,train,1803841.2169982847,106313.83314428735,-155.9609499856911
45,PainHand,train,1715261.1829828625,74251.83134228771,-83.46170274467057
45,PainArm,train,1629781.1477181125,105978.48617121267,-152.54651460600056
46,NoPain,train,-806975.504891372,-24912.303291929336,-5.71336541542805
46,NoPain,train,-755081.5733657096,-25284.27445603463,-4.572765113888307
46,NoPain,train,-798599.5038286822,-24907.691967000355,-8.5741983800181
46,NoPain,train,-887137.5431111229,-25125.123861698103,-8.802164566928154
46,NoPain,train,-893559.5659271015,-25241.545953050994,-7.822334853331872
46,NoPain,train,-1078355.537999695,-25082.40668336119,-12.467446667060578
46,NoPain,train,510545.73393828166,-23755.666209596635,7.458747416616366
46,NoPain,train,375420.6486212076,-24177.79523558503,46.48023043947787
46,NoPain,train,-138539.1125530319,-22837.233531730555,8.485966767271124
46,NoPain,train,413084.6819346863,-24023.66187831395,21.33949095700935
46,NoPain,train,446508.72813313646,-23745.708957437044,27.66391513192571
46,NoPain,train,881859.6120927996,-24397.68284792983,28.919696877452957
46,PainArm,train,-1011059.5868182873,-25341.81023529838,1.3298113862881704
46,PainArm,train,-903268.5381993357,-25098.169976062498,-8.047917645134257
46,PainHand,train,-738400.4963655778,-24883.21432543089,-5.0985404520426965
46,PainHand,train,-1323991.475874338,-24747.960897068562,-13.579903714829452
46,PainArm,train,-942143.4362468375,-24554.233960257643,-9.368281776761314
46,PainArm,train,-981155.2811851666,-23665.26893082309,-47.845955811635946
46,PainHand,train,-754063.3514711711,-24091.548661638615,-0.12053815744464409
46,PainHand,train,-585020.4356640389,-24540.538865901723,7.068194450440354
46,PainArm,train,-589843.4288896238,-24519.125414527174,7.803518106928129
46,PainArm,train,104400.54301999041,-24748.654483068924,5.361301659209646
46,PainHand,train,477688.5656893571,-24652.237623210334,10.164352384070105
46,PainHand,train,551017.7442371715,-23678.819180401617,5.876413443831543
46,PainArm,train,857640.6823967828,-24063.80888348382,26.18607129872233
46,PainArm,train,869068.7629599416,-23601.70199436158,27.43109046086536
46,PainHand,train,632416.7888092009,-23445.51075315873,14.456084693545725
46,PainArm,train,519168.8510894108,-23072.287326386522,15.011340398322517
46,PainArm,train,647950.5576229949,-24674.2710543972,24.468042952891945
46,PainHand,train,303117.7218699128,-23780.84341318748,-1.635374674300772
46,PainHand,train,456456.77295484854,-23522.11901652891,24.668740635884237
46,PainHand,train,-772219.1246693153,-22862.782329442165,2.6251746805140668
46,PainArm,train,-1890178.9983594199,-22096.162594174377,-27.595410953679828
46,PainHand,train,1503594.8128235268,-23412.777365034442,53.10711539895117
46,PainHand,train,1275953.128026587,-21653.637450227365,33.8542826619317
46,PainArm,train,1557735.9598222675,-22603.0209131832,51.82167431458527
47,NoPain,train,1105711.6700430536,-18849.3833737529,24.840557457885733
47,NoPain,train,1835881.8038356286,-18181.144288753956,32.42142764353977
47,NoPain,train,1438592.0244055449,-16969.067197832082,21.099645860727414
47,NoPain,train,1652954.0684407048,-16750.453799355182,23.7158466383891
47,NoPain,train,1744036.2093008433,-16050.52126573073,22.491513250864454
47,NoPain,train,1381396.3546577971,-4558.200457832729,1.1239511193866107
47,NoPain,train,651113.5288904184,1790.167545306022,-12.115071330910098
47,NoPain,train,1018623.3179758005,-10030.375052080188,24.50700843459691
47,NoPain,train,1581197.8608367047,3454.6536147423963,1.5160284522592689
47,NoPain,train,1709176.183417318,-5519.421909754517,3.300447563833961
47,NoPain,train,463743.79076311947,-7472.093580558872,-12.284260664265426
47,NoPain,train,1354740.9962813177,-6431.144786046195,11.266418943881199
47,PainArm,train,387134.5296130877,-14151.912633212543,2.082210140627421
47,PainArm,train,1514205.6357273173,2267.3930651238948,-3.5464284715254264
47,PainHand,train,1647921.533944912,6998.571571858542,-6.463714739706106
47,PainHand,train,957543.858749303,-7132.199362170896,7.676090049217563
47,PainArm,train,643303.7122448878,-7927.195550095019,-2.6880078288336966
47,PainArm,train,642686.5716583325,7371.518183251741,-36.814192483452445
47,PainArm,train,1281526.0242337938,4375.964063089393,-1.1913468578356083
47,PainArm,train,-207093.8016600057,116.37858686062431,-21.409204355222425
47,PainHand,train,805236.4632299758,-3901.62961317469,0.05433857781127582
47,PainArm,train,-88075.01610007299,-1030.2733498229954,-27.74882798881925
47,PainArm,train,-3472540.6720198505,11754.016573084069,-99.00042288868879
47,PainHand,train,1024746.1814277241,5226.214222299614,-21.272149153861257
47,PainHand,train,1571048.783094686,-2262.7573977884717,-1.8855223531200918
47,PainHand,train,153055.76269642546,-2232.1313993957974,-18.88068390003337
47,PainArm,train,4631.307985422188,6028.861887207326,-23.00037427127588
47,PainHand,train,-944250.3338692061,23922.16134541814,-89.84830285933376
47,PainHand,train,-3016991.681840253,17010.90747009413,-92.49141539309628
47,PainHand,train,821815.6066717674,12827.729013779528,-30.18152987777511
47,PainHand,train,-214211.28934242658,18809.1778959974,-79.84961333763688
47,PainHand,train,-746088.2212099049,19332.496864269207,-43.20183191454024
47,PainArm,train,172159.27280179758,11060.429844127759,-40.643061141964395
47,PainArm,train,562848.2353841644,5562.303725223003,-35.79191419121882
47,PainHand,train,538674.51488682,7046.986635611455,-33.11231893287359
47,PainArm,train,-371285.8796653547,5139.587877527706,-11.567065149890096
48,NoPain,train,1167230.7425158566,-2478.187211397044,-4.845061164853398
48,NoPain,train,936556.091628542,-5894.076228421591,23.72721184119781
48,NoPain,train,1156533.5228885545,-8952.169195382234,-9.422475523661648
48,NoPain,train,1060651.2465337194,-10417.532962577232,18.774670570667524
48,NoPain,train,1082042.872198023,-12410.854362249327,-88.8697199674477
48,NoPain,train,1078605.140392833,-10963.182718411677,5.166319243984943
48,NoPain,train,1101742.6103573814,-13797.858450210253,15.276780777555347
48,NoPain,train,1141825.5538558024,-14143.261321290354,16.627602470362636
48,NoPain,train,1371419.1510017787,-10932.627190330088,41.28317959552535
48,NoPain,train,1178321.6345271785,-13677.271507988009,-0.4651658986345857
48,NoPain,train,-248397.22102925158,-12777.112025497283,-14.899668619755639
48,NoPain,train,1273642.9283027668,-12091.367770078348,10.469203731977576
48,PainHand,train,1024749.907347999,24973.580615823434,-49.42372452330291
48,PainHand,train,1007923.3726078505,-4418.961110960148,-9.048678895952795
48,PainArm,train,1124828.4137793144,-4183.297841725626,-70.7680946907185
48,PainArm,train,1305303.417467505,33007.55807144864,-55.167045680221094
48,PainHand,train,1406820.099278324,15357.048642495593,-25.07523393533175
48,PainHand,train,1160577.9957536072,-6462.638723274939,-1.0605907847705895
48,PainArm,train,1167802.712243619,-7960.558767075582,8.133286895066034
48,PainHand,train,1340862.843453118,8713.480060369726,-19.361885628094683
48,PainHand,train,943285.7058191465,-2640.411733804908,-23.449131694592662
48,PainHand,train,1261915.6506681903,-8284.046922730184,0.7390047814225086
48,PainArm,train,1331350.702106991,-8020.80151506212,-18.82590694790506
48,PainHand,train,1260221.277570739,371.88317416732514,-67.46272797292005
48,PainHand,train,1215743.5858573879,-8595.672733050376,7.222721173160688
48,PainArm,train,1215745.8317424057,3300.2523424364226,-22.6689338830596
48,PainHand,train,1082044.259945484,-4996.290211172261,4.228474627148286
48,PainArm,train,1331543.3067187974,-10100.664452723797,8.71928598655836
48,PainArm,train,1172963.5364307698,12406.478575034267,-26.249709999740052
48,PainArm,train,1101143.6260226804,-8385.859971587235,-7.769099614740284
48,PainArm,train,1182129.7053240146,2626.059202460982,-12.787177084564116
48,PainArm,train,779643.6383611342,-8269.5502972179,4.166414954877437
48,PainArm,train,1063063.9626969139,-6631.112652709984,4.296419025038841
48,PainHand,train,1024744.0441207746,-6215.331494043283,-6.025003152937394
48,PainHand,train,949143.1015436955,-11210.187424426174,13.46110908263957
48,PainArm,train,1024745.2859241958,471.73187624992124,-12.789316582822451
49,NoPain,train,-3753150.6619269755,-20130.7405434947,-51.12835136355264
49,NoPain,train,-1720702.7159283792,-20630.088256936728,-27.457863419654867
49,NoPain,train,-705958.5813726862,-20003.80986588265,-16.403736129791476
49,NoPain,train,-706970.4747606454,-19399.39578900945,-9.140001001729157
49,NoPain,train,-948122.4823257023,-19457.38013043949,-15.642985776633392
49,NoPain,train,-174216.1437874401,-7049.9748105590215,-13.715341274618865
49,NoPain,train,-329126.20736856456,-23371.943958203792,-0.5574582471181773
49,NoPain,train,890141.3904600386,-9653.274503924158,1.9559615499170333
49,NoPain,train,-213132.60292757483,-14868.832237957711,-12.151917296340892
49,NoPain,train,645433.0657304232,-22033.571463220396,13.313762314770237
49,NoPain,train,442983.07664091827,-11306.598271227975,-5.464776933109497
49,NoPain,train,-195355.11846795998,-12279.042559161917,-8.464733489302478
49,PainArm,train,-1057954.2210317396,-18087.106972582973,-20.14200362270191
49,PainArm,train,-842440.628644881,-9620.229573010138,-27.39848984042139
49,PainHand,train,-1657793.1806313598,3482.6196433095893,-59.072133760193076
49,PainHand,train,129320.8308407469,-1918.4541091855365,-22.49066103886901
49,PainArm,train,-1012125.9105079834,-5750.916659783228,-41.11718059164983
49,PainArm,train,-8744.249571895853,-7661.857752688513,-16.651409325608256
49,PainHand,train,-177568.32078848878,-8050.637158476367,-20.603110710950524
49,PainHand,train,-4019416.23056961,-7223.718488459632,-81.77402837552022
49,PainArm,train,648743.9164924315,-6840.131399072667,-7.182535496583605
49,PainArm,train,193771.81783053366,-7326.55805895413,-17.630629831693337
49,PainHand,train,-121352.7048628742,-10089.157157501817,-476.74139311565153
49,PainHand,train,-876428.7409079921,-10191.9073784381,-22.440573358802563
49,PainArm,train,-930743.5691917748,-9242.12825720106,-26.968113666982365
49,PainArm,train,-539375.8361602331,-5402.709069458195,-29.030574035341115
49,PainHand,train,-1125814.221754845,-7345.437799471106,-31.502792404506867
49,PainArm,train,502963.1465194271,-10912.768676062715,51.19570015207222
49,PainArm,train,503198.6525683039,-13509.447326284075,1.7545228618067097
49,PainHand,train,-59948.9535959906,-11399.800657794862,-11.232573363129804
49,PainHand,train,-926382.7175511993,-15426.40525836212,-21.67227954648184
49,PainHand,train,74881.42549431339,-20052.968067523936,26.075194970329697
49,PainArm,train,683224.859618529,-23135.982104474628,15.417864808171506
49,PainHand,train,-218997.21729654327,-23449.547306655684,2.1220092887860207
49,PainHand,train,-12097.19768303735,-23349.877450546777,10.442180493363585
49,PainArm,train,-8614.036489406146,-22472.913781588653,5.260418312550488
52,NoPain,train,463740.4091759653,-25487.81845803343,15.820480448126478
52,NoPain,train,554945.2017560555,-26636.234652704978,17.66936393729143
52,NoPain,train,479465.30224316026,-26089.644612685504,16.337760396231282
52,NoPain,train,463740.4339083021,-25361.28236758614,16.03012738261559
52,NoPain,train,416343.2464122437,-26389.475502824516,15.084735962443633
52,NoPain,train,1661787.5011151943,-25111.398314496433,38.1824169741174
52,NoPain,train,689172.970257139,-22524.775060198353,-7.935470601672596
52,NoPain,train,648740.2888669707,-26170.642691215155,24.021758559403654
52,NoPain,train,1127824.3912680866,-20320.373260360382,18.41119485757295
52,NoPain,train,143292.72964600188,-23772.654806358096,9.441172180946136
52,NoPain,train,12622.106559752181,-21744.89612433482,6.332616673648388
52,NoPain,train,463740.51610014116,-24882.45869975371,15.738260022338778
52,PainArm,train,267117.27271090937,-26214.490720861395,13.111958062182696
52,PainArm,train,-61991.82939717451,-26748.688722467417,7.633659745129076
52,PainHand,train,14622.337200588383,-25849.921869003767,8.205791920618736
52,PainHand,train,388672.21858304634,-26532.367702869986,14.41637487602428
52,PainArm,train,180792.4628381915,-25165.817493286293,11.444607507188058
52,PainArm,train,158517.21945813988,-26507.740754355123,10.38295430249318
52,PainHand,train,119220.96600801079,-22472.610182099706,7.410106047852355
52,PainHand,train,248025.99645462816,-22354.97953501497,6.080491759720773
52,PainArm,train,-235.28511046478263,-18502.831474547536,-1.4167852106601713
52,PainArm,train,313178.53588032303,-14152.76064213488,-2.1907173001960762
52,PainHand,train,581441.4535183412,-19966.722521680622,4.033451487750434
52,PainHand,train,228537.18041817046,-16034.887032513461,5.07175236476367
52,PainArm,train,-29986.541502261734,-9227.673334084942,-9.222305356704833
52,PainArm,train,345567.175013966,-16096.612301480734,4.804016514361455
52,PainHand,train,407204.28809859994,-20791.17278121886,13.565232695908245
52,PainArm,train,1453901.9264990669,-22831.72968404511,27.361209805681064
52,PainArm,train,-28939.464601096755,-19471.338179299582,-1.610782477989696
52,PainHand,train,1089961.1651296045,-16179.318271403876,14.447981371894114
52,PainHand,train,1867891.3342442084,-20714.04081644675,29.618408131847172
52,PainHand,train,1731816.5921619257,-24650.31617666949,39.849466315474785
52,PainArm,train,923004.4893780032,-25097.189668959243,18.096793590543527
52,PainHand,train,1671411.6220467754,-24460.448422798356,32.56404960338653
52,PainHand,train,815820.8358788642,-23253.68168312688,18.505085986557003
52,PainArm,train,786632.7333764149,-23808.572272685185,18.06601777279487
53,NoPain,train,99740.88955277947,-22905.446012137425,5.361900419571302
53,NoPain,train,-7658.956754947571,-22106.86433945762,11.426505783480449
53,NoPain,train,-37193.669345594295,-20527.616607895437,13.988152534700035
53,NoPain,train,25814.512848426642,-19595.71097072408,-3.49704459722871
53,NoPain,train,46041.627392442504,-18970.57602909467,21.35496452947241
53,NoPain,train,-25559.330976682875,-24069.647440608653,5.305284607090707
53,NoPain,train,-89936.09367088221,-22786.720391697643,-14.0410189878153
53,NoPain,train,-33969.80999766676,-10675.808140236097,-14.298009885177168
53,NoPain,train,-838097.3220633202,-23872.169353060817,-6.770401083082177
53,NoPain,train,-294662.13633249595,-17704.20565324442,-3.8617468251174536
